,ppid,heading,cameraoffset,occlusion,trialn,timestamp,trialtype_signed,World_x,World_z,WorldYaw,SWA,YawRate_seconds,TurnAngle_frames,Distance_frames,dt,StraightVisible
2,3,1.0,1.0,0,0,5.241519340552132,0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.04208212188242566,viz.VizPrimitive(6)
3,3,1.0,1.0,0,0,5.278973397986979,0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.03744620916484731,viz.VizPrimitive(6)
4,3,1.0,1.0,0,0,5.280435591059251,0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0014854360257325894,viz.VizPrimitive(6)
5,3,1.0,1.0,0,0,5.38168974460522,0,0.0,-0.0,0.0,-0.004000000189989805,-0.14000000664964318,0.0,0.0,0.10123091059250822,viz.VizPrimitive(6)
6,3,1.0,1.0,0,0,5.382883285358267,0,0.0,-0.0,0.0,-0.004000000189989805,-0.14000000664964318,0.0,0.0,0.001216783706508906,viz.VizPrimitive(6)
7,3,1.0,1.0,0,0,5.383724559530939,0,0.0,-0.0,0.0,-0.004000000189989805,-0.14000000664964318,0.0,0.0,0.0008421797422863975,viz.VizPrimitive(6)
8,3,1.0,1.0,0,0,5.397312933465989,0,0.0,-0.0,0.0,-0.004000000189989805,-0.14000000664964318,0.0,0.0,0.013585053513127221,viz.VizPrimitive(6)
9,3,1.0,1.0,0,0,5.414839931514789,0,0.0,-0.0,0.0,-0.004000000189989805,-0.14000000664964318,0.0,0.0,0.017526092479184463,viz.VizPrimitive(6)
10,3,1.0,1.0,0,0,5.431606552943222,0,0.0,-0.0,0.0,-0.004000000189989805,-0.14000000664964318,0.0,0.0,0.01676058429766414,viz.VizPrimitive(6)
11,3,1.0,1.0,0,0,5.448696764580879,0,0.0,-0.0,0.0,-0.004000000189989805,-0.14000000664964318,0.0,0.0,0.017087193072271134,viz.VizPrimitive(6)
12,3,1.0,1.0,0,0,5.4681037251511695,0,0.0,-0.0,0.0,-0.004000000189989805,-0.14000000664964318,0.0,0.0,0.019410582848752966,viz.VizPrimitive(6)
13,3,1.0,1.0,0,0,5.4813337953750745,0,0.0,-0.0,0.0,-0.004000000189989805,-0.14000000664964318,0.0,0.0,0.013238220350443974,viz.VizPrimitive(6)
14,3,1.0,1.0,0,0,5.498003218998126,0,0.0,-0.0,0.0,-0.004000000189989805,-0.14000000664964318,0.0,0.0,0.01666881990997382,viz.VizPrimitive(6)
15,3,1.0,1.0,0,0,5.514714298823484,0,0.0,-0.0,0.0,-0.004000000189989805,-0.14000000664964318,0.0,0.0,0.016711381681896675,viz.VizPrimitive(6)
16,3,1.0,1.0,0,0,5.531303428607306,0,0.0,-0.0,0.0,-0.004000000189989805,-0.14000000664964318,0.0,0.0,0.01658943164036053,viz.VizPrimitive(6)
17,3,1.0,1.0,0,0,5.548033223538049,0,0.0,-0.0,0.0,-0.004000000189989805,-0.14000000664964318,0.0,0.0,0.016729191217665473,viz.VizPrimitive(6)
18,3,1.0,1.0,0,0,5.564712608426869,0,0.0,-0.0,0.0,-0.004000000189989805,-0.14000000664964318,0.0,0.0,0.01668029045843511,viz.VizPrimitive(6)
19,3,1.0,1.0,0,0,5.581354261248382,0,0.0,-0.0,0.0,-0.004000000189989805,-0.14000000664964318,0.0,0.0,0.01664135096497521,viz.VizPrimitive(6)
20,3,1.0,1.0,0,0,5.597980217529896,0,0.0,-0.0,0.0,-0.004000000189989805,-0.14000000664964318,0.0,0.0,0.016625654424975878,viz.VizPrimitive(6)
21,3,1.0,1.0,0,0,5.614699447481792,0,0.0,-0.0,0.0,-0.004000000189989805,-0.14000000664964318,0.0,0.0,0.016718928095357022,viz.VizPrimitive(6)
22,3,1.0,1.0,0,0,5.631294614396383,0,0.0,-0.0,0.0,-0.004000000189989805,-0.14000000664964318,0.0,0.0,0.016596072484206914,viz.VizPrimitive(6)
23,3,1.0,1.0,0,0,5.647983054981357,0,0.0,-0.0,0.0,-0.004000000189989805,-0.14000000664964318,0.0,0.0,0.01668723315882037,viz.VizPrimitive(6)
24,3,1.0,1.0,0,0,5.664631046790178,0,0.0,-0.0,0.0,-0.004000000189989805,-0.14000000664964318,0.0,0.0,0.016647991808820706,viz.VizPrimitive(6)
25,3,1.0,1.0,0,0,5.681274208894384,0,0.0,-0.0,0.0,-0.004000000189989805,-0.14000000664964318,0.0,0.0,0.016644671386898402,viz.VizPrimitive(6)
26,3,1.0,1.0,0,0,5.697989212854742,0,0.0,-0.0,0.0,-0.004000000189989805,-0.14000000664964318,0.0,0.0,0.016713494677665253,viz.VizPrimitive(6)
27,3,1.0,1.0,0,0,5.7144579018797215,0,0.0,-0.0,0.0,-0.004000000189989805,-0.14000000664964318,0.0,0.0,0.016469292738055863,viz.VizPrimitive(6)
28,3,1.0,1.0,0,0,5.7313419455016135,0,0.0,-0.0,0.0,-0.004000000189989805,-0.14000000664964318,0.0,0.0,0.016883138052277147,viz.VizPrimitive(6)
