,ppid,heading,cameraoffset,occlusion,trialn,timestamp,trialtype_signed,World_x,World_z,WorldYaw,SWA,YawRate_seconds,TurnAngle_frames,Distance_frames,dt,StraightVisible
36,1,3.0,10.0,0,0,1.5713981270405502,0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.016726776365357576,viz.VizPrimitive(6)
37,1,3.0,10.0,0,0,1.5880883787647548,0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.016686629445743062,viz.VizPrimitive(6)
38,1,3.0,10.0,0,0,1.6048057975774201,0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.01671922995189612,viz.VizPrimitive(6)
39,1,3.0,10.0,0,0,1.6214386965593184,0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.016625956281513865,viz.VizPrimitive(6)
40,1,3.0,10.0,0,0,1.6380054889592952,0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.01657554623959201,viz.VizPrimitive(6)
41,1,3.0,10.0,0,0,1.6547672806831135,0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.016756056449587664,viz.VizPrimitive(6)
42,1,3.0,10.0,0,0,1.6714364024496262,0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.016672140331897234,viz.VizPrimitive(6)
43,1,3.0,10.0,0,0,1.688184610629214,0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.016748208179587776,viz.VizPrimitive(6)
44,1,3.0,10.0,0,0,1.7047224248014992,0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.01654083273766971,viz.VizPrimitive(6)
45,1,3.0,10.0,0,0,1.721463388424164,0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.016736133918049623,viz.VizPrimitive(6)
46,1,3.0,10.0,0,0,1.7380036174487568,0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.016543247589977383,viz.VizPrimitive(6)
47,1,3.0,10.0,0,0,1.7547101694260379,0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.016708966829588556,viz.VizPrimitive(6)
48,1,3.0,10.0,0,0,1.7713300885767826,0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.016617806154975545,viz.VizPrimitive(6)
49,1,3.0,10.0,0,0,1.7880550538029094,0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.016721946660742226,viz.VizPrimitive(6)
50,1,3.0,10.0,0,0,1.8048174492398046,0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.016764508432664416,viz.VizPrimitive(6)
51,1,3.0,10.0,0,0,1.8213839397832428,0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.016566490543438395,viz.VizPrimitive(6)
52,1,3.0,10.0,0,0,1.8381680688909066,0,0.0,0.13414746522903442,0.0,0.0,0.0,0.0,0.1341474605413122,0.016768432567664027,viz.VizPrimitive(6)
53,1,3.0,10.0,0,0,1.8547475392654986,0,0.0,0.26683396100997925,0.0,0.0,0.0,0.0,0.13268647489519658,0.016585809361899573,viz.VizPrimitive(6)
54,1,3.0,10.0,0,0,1.8714462429727798,0,0.0,0.4003753066062927,0.0,0.0,0.0,0.0,0.1335413326120971,0.01669266657651214,viz.VizPrimitive(6)
55,1,3.0,10.0,0,0,1.8880522767227557,0,0.0,0.5332766771316528,0.0,0.0,0.0,0.0,0.1329013967505741,0.016612674593821763,viz.VizPrimitive(6)
56,1,3.0,10.0,0,0,1.904733774607345,0,0.0,0.666706919670105,0.0,0.0,0.0,0.0,0.13343024940594717,0.016678781175743396,viz.VizPrimitive(6)
57,1,3.0,10.0,0,0,1.921460249116164,0,0.0,0.8005356192588806,0.0,0.0,0.0,0.0,0.13382870003670533,0.016728587504588166,viz.VizPrimitive(6)
58,1,3.0,10.0,0,0,1.9381052223596005,0,0.0,0.933692991733551,0.0,0.0,0.0,0.0,0.13315737109518366,0.016644671386897958,viz.VizPrimitive(6)
59,1,3.0,10.0,0,0,1.9546720147595773,0,0.0,1.0662322044372559,0.0,0.0,0.0,0.0,0.13253916890442952,0.01656739611305369,viz.VizPrimitive(6)
60,1,3.0,10.0,0,0,1.9713800760195506,0,0.0,1.199833869934082,0.0,0.0,0.0,0.0,0.13360170391978876,0.016700212989973595,viz.VizPrimitive(6)
61,1,3.0,10.0,0,0,1.9878285406564535,0,0.0,1.3314746618270874,0.0,0.0,0.0,0.0,0.1316408438459895,0.01645510548074869,viz.VizPrimitive(6)
62,1,3.0,10.0,0,0,2.0047340160925757,0,0.0,1.4667184352874756,0.0,0.0,0.0,0.0,0.13524380348897935,0.01690547543612242,viz.VizPrimitive(6)
63,1,3.0,10.0,0,0,2.0213699336398587,0,0.0,1.5998106002807617,0.0,0.0,0.0,0.0,0.13309217008287888,0.01663652126035986,viz.VizPrimitive(6)
64,1,3.0,10.0,0,0,2.038096710005216,0,0.0,1.733627200126648,0.0,0.0,0.0,0.0,0.13381662577516806,0.016727078221896008,viz.VizPrimitive(6)
65,1,3.0,10.0,0,0,2.054712101307884,0,0.0,1.86654794216156,0.0,0.0,0.0,0.0,0.1329207155690355,0.01661508944612944,viz.VizPrimitive(6)
66,1,3.0,10.0,0,0,2.0712864401213222,0,0.0,1.9991692304611206,0.0,0.0,0.0,0.0,0.13262127388288647,0.01657765923536081,viz.VizPrimitive(6)
67,1,3.0,10.0,0,0,2.0880853601993703,0,0.0,2.1334640979766846,0.0,0.0,0.0,0.0,0.13429476653207928,0.01678684581650991,viz.VizPrimitive(6)
68,1,3.0,10.0,0,0,2.1046388709116552,0,0.0,2.2659621238708496,0.0,0.0,0.0,0.0,0.13249811641520282,0.016562264551900352,viz.VizPrimitive(6)
69,1,3.0,10.0,0,0,2.1213088982477832,0,0.0,2.3992981910705566,0.0,0.0,0.0,0.0,0.13333607016594584,0.01666700877074323,viz.VizPrimitive(6)
70,1,3.0,10.0,0,0,2.1381168740219847,0,0.0,2.5337958335876465,0.0,0.0,0.0,0.0,0.13449761412591954,0.016812201765739943,viz.VizPrimitive(6)
71,1,3.0,10.0,0,0,2.154713852075807,0,0.0,2.666571617126465,0.0,0.0,0.0,0.0,0.13277582443057767,0.01659697805382221,viz.VizPrimitive(6)
72,1,3.0,10.0,0,0,2.171313244981937,0,0.0,2.79939341545105,0.0,0.0,0.0,0.0,0.13282170662442283,0.016602713328052854,viz.VizPrimitive(6)
73,1,3.0,10.0,0,0,2.188070810714217,0,0.0,2.9334418773651123,0.0,0.0,0.0,0.0,0.1340484515967013,0.016756056449587664,viz.VizPrimitive(6)
74,1,3.0,10.0,0,0,2.204669298050731,0,0.0,3.066227436065674,0.0,0.0,0.0,0.0,0.13278548383980748,0.016598185479975935,viz.VizPrimitive(6)
75,1,3.0,10.0,0,0,2.2213055174545526,0,0.0,3.1993026733398438,0.0,0.0,0.0,0.0,0.1330752661167267,0.01663440826459084,viz.VizPrimitive(6)
76,1,3.0,10.0,0,0,2.2380772704441396,0,0.0,3.333416223526001,0.0,0.0,0.0,0.0,0.1341136526090061,0.016764206576125762,viz.VizPrimitive(6)
77,1,3.0,10.0,0,0,2.254708961999884,0,0.0,3.4665205478668213,0.0,0.0,0.0,0.0,0.13310424434441614,0.016638030543052018,viz.VizPrimitive(6)
78,1,3.0,10.0,0,0,2.2713424646948592,0,0.0,3.599569320678711,0.0,0.0,0.0,0.0,0.13304870274134117,0.016631087842667647,viz.VizPrimitive(6)
79,1,3.0,10.0,0,0,2.2882500531267507,0,0.0,3.734586238861084,0.0,0.0,0.0,0.0,0.135016807372061,0.016877100921507626,viz.VizPrimitive(6)
80,1,3.0,10.0,0,0,2.3048050731217278,0,0.0,3.867241382598877,0.0,0.0,0.0,0.0,0.13265508181519436,0.016581885226899296,viz.VizPrimitive(6)
81,1,3.0,10.0,0,0,2.3214455185170877,0,0.0,4.000350475311279,0.0,0.0,0.0,0.0,0.13310907404903105,0.01663863425612888,viz.VizPrimitive(6)
82,1,3.0,10.0,0,0,2.3380418928578326,0,0.0,4.133099555969238,0.0,0.0,0.0,0.0,0.1327492610551957,0.01659365763189946,viz.VizPrimitive(6)
83,1,3.0,10.0,0,0,2.3547638395185753,0,0.0,4.266913890838623,0.0,0.0,0.0,0.0,0.13381421092285706,0.016726776365357132,viz.VizPrimitive(6)
84,1,3.0,10.0,0,0,2.3714495633947026,0,0.0,4.4003753662109375,0.0,0.0,0.0,0.0,0.1334616424859476,0.01668270531074345,viz.VizPrimitive(6)
85,1,3.0,10.0,0,0,2.3881850935996756,0,0.0,4.534296035766602,0.0,0.0,0.0,0.0,0.13392046442439565,0.016740058053049456,viz.VizPrimitive(6)
86,1,3.0,10.0,0,0,2.404860856210034,0,0.0,4.667673110961914,0.0,0.0,0.0,0.0,0.13337712265517965,0.016672140331897456,viz.VizPrimitive(6)
87,1,3.0,10.0,0,0,2.4216141959507755,0,0.0,4.801453590393066,0.0,0.0,0.0,0.0,0.13378040299055272,0.01672255037381909,viz.VizPrimitive(6)
88,1,3.0,10.0,0,0,2.4381411432876767,0,0.0,4.933847904205322,0.0,0.0,0.0,0.0,0.13239427776597168,0.01654928472074646,viz.VizPrimitive(6)
89,1,3.0,10.0,0,0,2.454675938894577,0,0.0,5.066181659698486,0.0,0.0,0.0,0.0,0.1323339064582818,0.016541738307285225,viz.VizPrimitive(6)
90,1,3.0,10.0,0,0,2.4714078468210885,0,0.0,5.2000346183776855,0.0,0.0,0.0,0.0,0.13385284855977986,0.016731606069972482,viz.VizPrimitive(6)
91,1,3.0,10.0,0,0,2.4881116820895235,0,0.0,5.333650588989258,0.0,0.0,0.0,0.0,0.13361619303363526,0.016702024129204407,viz.VizPrimitive(6)
92,1,3.0,10.0,0,0,2.505148766976412,0,0.0,5.46946907043457,0.0,0.0,0.0,0.0,0.1358185383381958,0.016977317292274474,viz.VizPrimitive(6)
93,1,3.0,10.0,0,0,2.5216023631744684,0,0.0,5.601404666900635,0.0,0.0,0.0,0.0,0.1319354558275201,0.01649193197844001,viz.VizPrimitive(6)
94,1,3.0,10.0,0,0,2.5380185291617563,0,0.0,5.732980251312256,0.0,0.0,0.0,0.0,0.13157564283368473,0.01644695535421059,viz.VizPrimitive(6)
95,1,3.0,10.0,0,0,2.5546686339663465,0,0.0,5.866168975830078,0.0,0.0,0.0,0.0,0.1331887641751841,0.016648595521898013,viz.VizPrimitive(6)
96,1,3.0,10.0,0,0,2.5712873456909375,0,0.0,5.999137878417969,0.0,0.0,0.0,0.0,0.13296901261518812,0.016621126576898515,viz.VizPrimitive(6)
97,1,3.0,10.0,0,0,2.588086567625524,0,0.0,6.133543968200684,0.0,0.0,0.0,0.0,0.13440584973822922,0.016800731217278653,viz.VizPrimitive(6)
98,1,3.0,10.0,0,0,2.604744520700114,0,0.0,6.266817092895508,0.0,0.0,0.0,0.0,0.1332732840059485,0.016659160500743564,viz.VizPrimitive(6)
99,1,3.0,10.0,0,0,2.62135055445009,0,0.0,6.399655818939209,0.0,0.0,0.0,0.0,0.13283861059057855,0.01660482632382232,viz.VizPrimitive(6)
100,1,3.0,10.0,0,0,2.638022996638526,0,0.0,6.533044815063477,0.0,0.0,0.0,0.0,0.1333891969167169,0.016673649614589614,viz.VizPrimitive(6)
101,1,3.0,10.0,0,0,2.65484214110465,0,0.0,6.667595386505127,0.0,0.0,0.0,0.0,0.13455074087668706,0.016818842609585882,viz.VizPrimitive(6)
102,1,3.0,10.0,0,0,2.671432176458088,0,0.0,6.8003034591674805,0.0,0.0,0.0,0.0,0.13270820856596544,0.01658852607074568,viz.VizPrimitive(6)
103,1,3.0,10.0,0,0,2.6880937518111394,0,0.0,6.933615207672119,0.0,0.0,0.0,0.0,0.1333119216428713,0.016663990205358914,viz.VizPrimitive(6)
104,1,3.0,10.0,0,0,2.7047378194849605,0,0.0,7.066767692565918,0.0,0.0,0.0,0.0,0.13315254139056876,0.016644067673821095,viz.VizPrimitive(6)
105,1,3.0,10.0,0,0,2.7213344956822443,0,0.0,7.199533939361572,0.0,0.0,0.0,0.0,0.13276616502134786,0.016595770627668482,viz.VizPrimitive(6)
106,1,3.0,10.0,0,0,2.738008447153372,0,0.0,7.332925796508789,0.0,0.0,0.0,0.0,0.13339161176902437,0.016673951471128046,viz.VizPrimitive(6)
107,1,3.0,10.0,0,0,2.75478201128219,0,0.0,7.467123985290527,0.0,0.0,0.0,0.0,0.1341981724397705,0.016774771554971313,viz.VizPrimitive(6)
108,1,3.0,10.0,0,0,2.771305034484091,0,0.0,7.599325180053711,0.0,0.0,0.0,0.0,0.13220108958136123,0.016525136197670154,viz.VizPrimitive(6)
109,1,3.0,10.0,0,0,2.7880001159129106,0,0.0,7.732863903045654,0.0,0.0,0.0,0.0,0.1335389177597932,0.01669236471997415,viz.VizPrimitive(6)
110,1,3.0,10.0,0,0,2.804648107721732,0,0.0,7.866066932678223,0.0,0.0,0.0,0.0,0.13320325328902882,0.016650406661128603,viz.VizPrimitive(6)
111,1,3.0,10.0,0,0,2.821372167378243,0,0.0,7.999840259552002,0.0,0.0,0.0,0.0,0.1337731584336268,0.01672164480420335,viz.VizPrimitive(6)
112,1,3.0,10.0,0,0,2.8380050663601413,0,0.0,8.132898330688477,0.0,0.0,0.0,0.0,0.13305836215057099,0.016632295268821373,viz.VizPrimitive(6)
113,1,3.0,10.0,0,0,2.8547348612908836,0,0.0,8.26673698425293,0.0,0.0,0.0,0.0,0.1338383594459387,0.016729794930742337,viz.VizPrimitive(6)
114,1,3.0,10.0,0,0,2.871486088035856,0,0.0,8.400749206542969,0.0,0.0,0.0,0.0,0.13401222881208597,0.016751528601510746,viz.VizPrimitive(6)
115,1,3.0,10.0,0,0,2.8880021685373722,0,0.0,8.532882690429688,0.0,0.0,0.0,0.0,0.13213347371674544,0.01651668421459318,viz.VizPrimitive(6)
