,ppid,heading,cameraoffset,occlusion,trialn,timestamp,trialtype_signed,World_x,World_z,WorldYaw,SWA,YawRate_seconds,TurnAngle_frames,Distance_frames,dt,StraightVisible
1776,t,-1.0,-1.0,0,6,36.34960239456755,0,-32.809146881103516,227.2023162841797,348.2047634124756,-0.06199999898672104,-2.1699999645352364,-0.03601347670216478,0.13276857987369795,0.016596072484212243,viz.VizPrimitive(6)
1777,t,-1.0,-1.0,0,6,36.36625491422445,0,-32.83638000488281,227.33273315429688,348.16512966156006,-0.06800000369548798,-2.380000129342079,-0.03963443577447831,0.13322498695976037,0.016653123369970046,viz.VizPrimitive(6)
1778,t,-1.0,-1.0,0,6,36.382916791434035,0,-32.86371612548828,227.46319580078125,348.121976852417,-0.07400000095367432,-2.590000033378601,-0.04315348072055256,0.1332926028244401,0.016661575353055014,viz.VizPrimitive(6)
1779,t,-1.0,-1.0,0,6,36.399609458010545,0,-32.891204833984375,227.59388732910156,348.07465171813965,-0.08100000023841858,-2.8350000083446503,-0.04732456564698905,0.1335437474643868,0.01669296843304835,viz.VizPrimitive(6)
1780,t,-1.0,-1.0,0,6,36.41624235699245,0,-32.918701171875,227.72409057617188,348.02516746520996,-0.08500000089406967,-2.9750000312924385,-0.049484671038066995,0.13306802155983632,0.01663350269497954,viz.VizPrimitive(6)
1781,t,-1.0,-1.0,0,6,36.43284446660742,0,-32.946258544921875,227.85401916503906,347.9728727340698,-0.09000000357627869,-3.150000125169754,-0.05229474566897887,0.13281204721516815,0.01660150590189602,viz.VizPrimitive(6)
1782,t,-1.0,-1.0,0,6,36.44959901377432,0,-32.97418212890625,227.98507690429688,347.91717624664307,-0.0949999988079071,-3.3249999582767487,-0.05569582088216487,0.1340049842551707,0.01675062303189634,viz.VizPrimitive(6)
1783,t,-1.0,-1.0,0,6,36.46620655680699,0,-33.00199508666992,228.11500549316406,347.86078929901123,-0.09700000286102295,-3.3950001001358032,-0.056387734273807714,0.13287241852287934,0.016609052315359918,viz.VizPrimitive(6)
1784,t,-1.0,-1.0,0,6,36.48283734279311,0,-33.029972076416016,228.24508666992188,347.80316257476807,-0.0989999994635582,-3.464999981224537,-0.0576267190625901,0.13304870274134828,0.016631087842668535,viz.VizPrimitive(6)
1785,t,-1.0,-1.0,0,6,36.49953966877886,0,-33.05820083618164,228.3756866455078,347.7452869415283,-0.0989999994635582,-3.464999981224537,-0.05787460515989426,0.1336210227382253,0.01670262784227816,viz.VizPrimitive(6)
1786,t,-1.0,-1.0,0,6,36.5162851602496,0,-33.086612701416016,228.50648498535156,347.68731212615967,-0.0989999994635582,-3.464999981224537,-0.057975014718318695,0.13385284855979762,0.016731606069974703,viz.VizPrimitive(6)
1787,t,-1.0,-1.0,0,6,36.53288213830342,0,-33.114952087402344,228.63632202148438,347.6309127807617,-0.09700000286102295,-3.3950001001358032,-0.05640003190955217,0.132901396750583,0.016612674593822874,viz.VizPrimitive(6)
