,ppid,heading,cameraoffset,occlusion,trialn,timestamp,trialtype_signed,World_x,World_z,WorldYaw,SWA,YawRate_seconds,TurnAngle_frames,Distance_frames,dt,StraightVisible
2,4,-2.0,-2.0,0,0,16.79039591697881,0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.05672683959175728,viz.VizPrimitive(6)
3,4,-2.0,-2.0,0,0,16.803850531915053,0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.013487819065268525,viz.VizPrimitive(6)
4,4,-2.0,-2.0,0,0,16.837390928209352,0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.033546131552945724,viz.VizPrimitive(6)
5,4,-2.0,-2.0,0,0,16.955199479842225,0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.11778953472261477,viz.VizPrimitive(6)
6,4,-2.0,-2.0,0,0,16.956655933683507,0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0014926765274871912,viz.VizPrimitive(6)
7,4,-2.0,-2.0,0,0,16.95919091800663,0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0025304564873493973,viz.VizPrimitive(6)
8,4,-2.0,-2.0,0,0,16.9716288828833,0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.012439776010982229,viz.VizPrimitive(6)
9,4,-2.0,-2.0,0,0,16.98934056901614,0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.017711082421399738,viz.VizPrimitive(6)
10,4,-2.0,-2.0,0,0,17.005585840068992,0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.016245874764290846,viz.VizPrimitive(6)
11,4,-2.0,-2.0,0,0,17.022784975191986,0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.01717981635701804,viz.VizPrimitive(6)
12,4,-2.0,-2.0,0,0,17.03894089695219,0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0161752405261808,viz.VizPrimitive(6)
13,4,-2.0,-2.0,0,0,17.055637442304054,0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.016697450919014756,viz.VizPrimitive(6)
14,4,-2.0,-2.0,0,0,17.072374738177896,0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.01673639030668994,viz.VizPrimitive(6)
15,4,-2.0,-2.0,0,0,17.08891039443185,0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.01653837295541649,viz.VizPrimitive(6)
16,4,-2.0,-2.0,0,0,17.10561388246523,0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.016701375043354005,viz.VizPrimitive(6)
17,4,-2.0,-2.0,0,0,17.12232008720008,0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.016704997311975944,viz.VizPrimitive(6)
18,4,-2.0,-2.0,0,0,17.138903738513257,0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.016585160591770176,viz.VizPrimitive(6)
19,4,-2.0,-2.0,0,0,17.155641939954258,0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.016737597729562737,viz.VizPrimitive(6)
20,4,-2.0,-2.0,0,0,17.172221365287378,0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.016583047601741896,viz.VizPrimitive(6)
21,4,-2.0,-2.0,0,0,17.188893460326046,0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.016671189471512804,viz.VizPrimitive(6)
22,4,-2.0,-2.0,0,0,17.205631359911326,0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.016731862470912517,viz.VizPrimitive(6)
